ref_start,ref_end,query_start,query_end,ref_length,query_length,ref,query,tag
26855112,26861229,166549,160531,64444167,166562,chr20,utg000018l,repetitive
26882985,26889104,166549,160531,64444167,166562,chr20,utg000018l,repetitive
26886047,26897385,166548,155380,64444167,166562,chr20,utg000018l,repetitive
26900318,26906438,166549,160531,64444167,166562,chr20,utg000018l,repetitive
26905757,26917098,166549,155380,64444167,166562,chr20,utg000018l,repetitive
26923773,26930580,166549,159855,64444167,166562,chr20,utg000018l,repetitive
26940095,26946213,166549,160531,64444167,166562,chr20,utg000018l,repetitive
26948255,26955211,166549,159701,64444167,166562,chr20,utg000018l,repetitive
26963728,26964403,160525,159855,64444167,166562,chr20,utg000018l,repetitive
26980889,26987685,166542,159855,64444167,166562,chr20,utg000018l,repetitive
26989044,27000339,166549,155434,64444167,166562,chr20,utg000018l,repetitive
27000608,27003524,166548,163664,64444167,166562,chr20,utg000018l,repetitive
27003527,27004519,160836,159855,64444167,166562,chr20,utg000018l,repetitive
27004520,27015830,166548,155421,64444167,166562,chr20,utg000018l,repetitive
27035795,27047142,166548,155381,64444167,166562,chr20,utg000018l,repetitive
27052961,27059764,166549,159855,64444167,166562,chr20,utg000018l,repetitive
27086455,27091467,166542,161619,64444167,166562,chr20,utg000018l,repetitive
27099037,27105838,166549,159855,64444167,166562,chr20,utg000018l,repetitive
27104475,27111408,166549,159724,64444167,166562,chr20,utg000018l,repetitive
27107195,27118533,166549,155381,64444167,166562,chr20,utg000018l,repetitive
27127759,27135325,162853,155421,64444167,166562,chr20,utg000018l,repetitive
27132859,27139656,166548,159855,64444167,166562,chr20,utg000018l,repetitive
27147815,27154950,166548,159520,64444167,166562,chr20,utg000018l,repetitive
27153249,27156972,166549,162876,64444167,166562,chr20,utg000018l,repetitive
27156975,27157669,160208,159520,64444167,166562,chr20,utg000018l,repetitive
27179759,27185157,166549,161249,64444167,166562,chr20,utg000018l,repetitive
27187713,27189446,161235,159523,64444167,166562,chr20,utg000018l,repetitive
27185033,27190812,165534,159855,64444167,166562,chr20,utg000018l,repetitive
27189449,27196588,166549,159520,64444167,166562,chr20,utg000018l,repetitive
27194888,27202028,166549,159520,64444167,166562,chr20,utg000018l,repetitive
27205765,27217106,166549,155381,64444167,166562,chr20,utg000018l,repetitive
27215052,27224926,165091,155380,64444167,166562,chr20,utg000018l,repetitive
27221743,27233088,166549,155380,64444167,166562,chr20,utg000018l,repetitive
27229902,27236724,166549,159840,64444167,166562,chr20,utg000018l,repetitive
27235345,27242162,166549,159840,64444167,166562,chr20,utg000018l,repetitive
27257957,27264073,166549,160531,64444167,166562,chr20,utg000018l,repetitive
27263393,27269171,166549,160862,64444167,166562,chr20,utg000018l,repetitive
27269171,27269869,160531,159840,64444167,166562,chr20,utg000018l,repetitive
27278857,27285781,162198,155380,64444167,166562,chr20,utg000018l,repetitive
27282595,27288720,166549,160531,64444167,166562,chr20,utg000018l,repetitive
27309244,27316044,166548,159855,64444167,166562,chr20,utg000018l,repetitive
27328625,27336976,166548,158316,64444167,166562,chr20,utg000018l,repetitive
27336615,27340689,163852,159855,64444167,166562,chr20,utg000018l,repetitive
27342045,27348164,166549,160531,64444167,166562,chr20,utg000018l,repetitive
27349186,27352104,166548,163664,64444167,166562,chr20,utg000018l,repetitive
27352114,27359291,162486,155434,64444167,166562,chr20,utg000018l,repetitive
27369074,27375191,166549,160531,64444167,166562,chr20,utg000018l,repetitive
27377230,27380631,166549,163191,64444167,166562,chr20,utg000018l,repetitive
27380631,27381328,160531,159841,64444167,166562,chr20,utg000018l,repetitive
27382667,27394008,166549,155380,64444167,166562,chr20,utg000018l,repetitive
27441476,27445551,163852,159855,64444167,166562,chr20,utg000018l,repetitive
27463908,27470024,166549,160534,64444167,166562,chr20,utg000018l,repetitive
27468671,27475469,166548,159855,64444167,166562,chr20,utg000018l,repetitive
27474448,27485785,166548,155380,64444167,166562,chr20,utg000018l,repetitive
27485322,27491439,166549,160531,64444167,166562,chr20,utg000018l,repetitive
27522021,27528825,166548,159855,64444167,166562,chr20,utg000018l,repetitive
27524743,27536036,166549,155434,64444167,166562,chr20,utg000018l,repetitive
27530524,27537326,166548,159855,64444167,166562,chr20,utg000018l,repetitive
27538518,27539874,161194,159855,64444167,166562,chr20,utg000018l,repetitive
27538518,27543128,162853,158316,64444167,166562,chr20,utg000018l,repetitive
27542767,27548665,161194,155381,64444167,166562,chr20,utg000018l,repetitive
27572336,27577734,166549,161249,64444167,166562,chr20,utg000018l,repetitive
27569621,27577972,166548,158316,64444167,166562,chr20,utg000018l,repetitive
27577734,27581721,161072,157128,64444167,166562,chr20,utg000018l,repetitive
27577611,27581721,166542,162481,64444167,166562,chr20,utg000018l,repetitive
27585156,27587799,162290,159689,64444167,166562,chr20,utg000018l,repetitive
27590006,27601350,166549,155380,64444167,166562,chr20,utg000018l,repetitive
27604119,27607510,166542,163191,64444167,166562,chr20,utg000018l,repetitive
27607510,27608361,160531,159687,64444167,166562,chr20,utg000018l,repetitive
27631821,27634729,161194,158316,64444167,166562,chr20,utg000018l,repetitive
27631821,27634491,163852,161249,64444167,166562,chr20,utg000018l,repetitive
27640139,27645157,166549,161619,64444167,166562,chr20,utg000018l,repetitive
27667921,27670398,162293,159855,64444167,166562,chr20,utg000018l,repetitive
27674471,27681275,166549,159855,64444167,166562,chr20,utg000018l,repetitive
27689096,27694725,161194,155646,64444167,166562,chr20,utg000018l,repetitive
27689096,27694487,166542,161249,64444167,166562,chr20,utg000018l,repetitive
27697042,27702978,161235,155380,64444167,166562,chr20,utg000018l,repetitive
27697077,27703195,166549,160531,64444167,166562,chr20,utg000018l,repetitive
27709662,27713057,166548,163191,64444167,166562,chr20,utg000018l,repetitive
27713057,27715292,160531,158316,64444167,166562,chr20,utg000018l,repetitive
27714931,27721042,166542,160531,64444167,166562,chr20,utg000018l,repetitive
27722743,27723425,160531,159855,64444167,166562,chr20,utg000018l,repetitive
27726994,27733231,161534,155380,64444167,166562,chr20,utg000018l,repetitive
27726994,27730729,164185,160531,64444167,166562,chr20,utg000018l,repetitive
27736511,27743327,166548,159837,64444167,166562,chr20,utg000018l,repetitive
27750102,27754338,166549,162364,64444167,166562,chr20,utg000018l,repetitive
27759447,27763652,166549,162394,64444167,166562,chr20,utg000018l,repetitive
27768628,27777241,163852,155381,64444167,166562,chr20,utg000018l,repetitive
27773040,27779157,166549,160531,64444167,166562,chr20,utg000018l,repetitive
27788681,27794801,166549,160531,64444167,166562,chr20,utg000018l,repetitive
27799636,27802107,162290,159855,64444167,166562,chr20,utg000018l,repetitive
27806018,27812128,166542,160531,64444167,166562,chr20,utg000018l,repetitive
27827092,27828448,161194,159855,64444167,166562,chr20,utg000018l,repetitive
27827092,27830486,166542,163191,64444167,166562,chr20,utg000018l,repetitive
27830486,27831167,160531,159855,64444167,166562,chr20,utg000018l,repetitive
27838646,27849721,166548,155646,64444167,166562,chr20,utg000018l,repetitive
27849359,27856957,162853,155380,64444167,166562,chr20,utg000018l,repetitive
27886825,27888179,161194,159855,64444167,166562,chr20,utg000018l,repetitive
27886825,27893614,166542,159855,64444167,166562,chr20,utg000018l,repetitive
27894806,27902400,162853,155380,64444167,166562,chr20,utg000018l,repetitive
27894806,27899898,165534,160531,64444167,166562,chr20,utg000018l,repetitive
27902618,27907806,160531,155421,64444167,166562,chr20,utg000018l,repetitive
27909252,27914685,165872,160531,64444167,166562,chr20,utg000018l,repetitive
27931185,27932539,161194,159855,64444167,166562,chr20,utg000018l,repetitive
27931185,27934407,162853,159689,64444167,166562,chr20,utg000018l,repetitive
27949194,27955992,166548,159855,64444167,166562,chr20,utg000018l,repetitive
27950897,27961964,166549,155646,64444167,166562,chr20,utg000018l,repetitive
27968731,27980033,166549,155421,64444167,166562,chr20,utg000018l,repetitive
27980624,27987594,166548,159689,64444167,166562,chr20,utg000018l,repetitive
28011396,28020010,163852,155381,64444167,166562,chr20,utg000018l,repetitive
28024819,28026342,161194,159689,64444167,166562,chr20,utg000018l,repetitive
28027531,28038873,166549,155380,64444167,166562,chr20,utg000018l,repetitive
28038410,28041324,166549,163664,64444167,166562,chr20,utg000018l,repetitive
28043559,28048742,163467,158372,64444167,166562,chr20,utg000018l,repetitive
28048438,28057053,163852,155381,64444167,166562,chr20,utg000018l,repetitive
28058197,28062228,162293,158316,64444167,166562,chr20,utg000018l,repetitive
28056594,28061990,166549,161249,64444167,166562,chr20,utg000018l,repetitive
28087698,28094348,164857,158316,64444167,166562,chr20,utg000018l,repetitive
28126113,28129029,161194,158313,64444167,166562,chr20,utg000018l,repetitive
28128665,28139999,166542,155381,64444167,166562,chr20,utg000018l,repetitive
28154838,28165913,166548,155646,64444167,166562,chr20,utg000018l,repetitive
28176264,28179173,161194,158316,64444167,166562,chr20,utg000018l,repetitive
28188439,28189795,161194,159855,64444167,166562,chr20,utg000018l,repetitive
28193876,28199920,166548,160600,64444167,166562,chr20,utg000018l,repetitive
28202374,28205284,161194,158316,64444167,166562,chr20,utg000018l,repetitive
28202374,28205046,163852,161249,64444167,166562,chr20,utg000018l,repetitive
28210356,28213273,166548,163664,64444167,166562,chr20,utg000018l,repetitive
28220729,28222085,161194,159855,64444167,166562,chr20,utg000018l,repetitive
28247422,28253317,161194,155381,64444167,166562,chr20,utg000018l,repetitive
28248096,28253494,166548,161249,64444167,166562,chr20,utg000018l,repetitive
28276577,28282890,162853,156644,64444167,166562,chr20,utg000018l,repetitive
28287122,28288478,161194,159855,64444167,166562,chr20,utg000018l,repetitive
28302966,28310934,166156,158316,64444167,166562,chr20,utg000018l,repetitive
28315164,28316520,161194,159855,64444167,166562,chr20,utg000018l,repetitive
28319705,28321061,161194,159855,64444167,166562,chr20,utg000018l,repetitive
28324802,28327861,162853,159855,64444167,166562,chr20,utg000018l,repetitive
28331602,28332958,161194,159855,64444167,166562,chr20,utg000018l,repetitive
28340602,28343510,161194,158316,64444167,166562,chr20,utg000018l,repetitive
28343149,28346058,161194,158316,64444167,166562,chr20,utg000018l,repetitive
28343149,28345820,163852,161249,64444167,166562,chr20,utg000018l,repetitive
28354197,28357422,162853,159689,64444167,166562,chr20,utg000018l,repetitive
28365246,28368153,161194,158316,64444167,166562,chr20,utg000018l,repetitive
28367791,28372402,161194,156644,64444167,166562,chr20,utg000018l,repetitive
28374589,28376113,161194,159689,64444167,166562,chr20,utg000018l,repetitive
28399904,28404515,162853,158316,64444167,166562,chr20,utg000018l,repetitive
28407721,28410628,161194,158316,64444167,166562,chr20,utg000018l,repetitive
28407721,28410390,163852,161249,64444167,166562,chr20,utg000018l,repetitive
28420981,28423892,161194,158316,64444167,166562,chr20,utg000018l,repetitive
28420981,28423654,163852,161249,64444167,166562,chr20,utg000018l,repetitive
28433729,28435085,161194,159855,64444167,166562,chr20,utg000018l,repetitive
28446789,28449698,161194,158316,64444167,166562,chr20,utg000018l,repetitive
28446789,28449460,163852,161249,64444167,166562,chr20,utg000018l,repetitive
28462079,28463602,163852,162355,64444167,166562,chr20,utg000018l,repetitive
28462079,28464832,161194,158473,64444167,166562,chr20,utg000018l,repetitive
28472271,28473627,161194,159855,64444167,166562,chr20,utg000018l,repetitive
28474820,28477730,161194,158316,64444167,166562,chr20,utg000018l,repetitive
28474820,28477492,163852,161249,64444167,166562,chr20,utg000018l,repetitive
28618086,28640495,99142,121257,64444167,166562,chr20,utg000018l,unique
9339840,9641504,1,294933,64444167,640756,chr20,utg000020l,unique
9641504,9995554,295051,640756,64444167,640756,chr20,utg000020l,unique
23819229,23847102,34469,7299,64444167,34469,chr20,utg000022l,unique
835225,846887,16621,27837,64444167,744462,chr20,utg000024l,unique
851302,871863,32107,52119,64444167,744462,chr20,utg000024l,unique
883180,903799,63035,83031,64444167,744462,chr20,utg000024l,unique
914876,953191,93650,130888,64444167,744462,chr20,utg000024l,unique
974709,1087835,151594,261873,64444167,744462,chr20,utg000024l,unique
1088587,1099656,262539,273285,64444167,744462,chr20,utg000024l,unique
1114934,1149884,288130,322139,64444167,744462,chr20,utg000024l,unique
1182307,1260455,353895,430044,64444167,744462,chr20,utg000024l,unique
1263232,1308663,433436,477229,64444167,744462,chr20,utg000024l,unique
1322634,1343289,490643,510691,64444167,744462,chr20,utg000024l,unique
1350439,1405719,517674,571441,64444167,744462,chr20,utg000024l,unique
1410171,1578821,574162,738661,64444167,744462,chr20,utg000024l,unique
199956,207581,1,7469,64444167,599115,chr20,utg000025l,unique
208390,266080,8071,64235,64444167,599115,chr20,utg000025l,unique
306630,362463,103847,157590,64444167,599115,chr20,utg000025l,unique
393164,417405,187007,210465,64444167,599115,chr20,utg000025l,unique
453586,465466,245092,256599,64444167,599115,chr20,utg000025l,unique
466045,485071,257081,275485,64444167,599115,chr20,utg000025l,unique
491561,512390,281746,302020,64444167,599115,chr20,utg000025l,unique
517108,565782,306624,353830,64444167,599115,chr20,utg000025l,unique
571064,600067,358904,386943,64444167,599115,chr20,utg000025l,unique
608178,630564,394793,416516,64444167,599115,chr20,utg000025l,unique
648668,724494,434397,507712,64444167,599115,chr20,utg000025l,unique
727547,755077,510582,537221,64444167,599115,chr20,utg000025l,unique
774849,818866,556400,599114,64444167,599115,chr20,utg000025l,unique
17882881,17927051,399698,356771,64444167,437518,chr20,utg000026l,unique
17933322,17993040,350789,293019,64444167,437518,chr20,utg000026l,unique
18015834,18029092,271333,258660,64444167,437518,chr20,utg000026l,unique
18036009,18047435,252085,241086,64444167,437518,chr20,utg000026l,unique
18058213,18071735,231005,217950,64444167,437518,chr20,utg000026l,unique
18081525,18112240,208646,178987,64444167,437518,chr20,utg000026l,unique
18121923,18142736,169774,149585,64444167,437518,chr20,utg000026l,unique
18169884,18194656,123307,99362,64444167,437518,chr20,utg000026l,unique
18209117,18260027,85192,35774,64444167,437518,chr20,utg000026l,unique
18261114,18294594,34633,2001,64444167,437518,chr20,utg000026l,unique
61337299,61349905,19537,31672,64444167,585670,chr20,utg000027l,unique
61365226,61376102,46805,57150,64444167,585670,chr20,utg000027l,unique
61400467,61421409,81417,101650,64444167,585670,chr20,utg000027l,unique
61444254,61468958,124046,148090,64444167,585670,chr20,utg000027l,unique
61475456,61539601,154590,216734,64444167,585670,chr20,utg000027l,unique
61585743,61620206,260968,294388,64444167,585670,chr20,utg000027l,unique
61620155,61652135,294417,325458,64444167,585670,chr20,utg000027l,unique
61653840,61675508,326855,347739,64444167,585670,chr20,utg000027l,unique
61723860,61737348,394425,407340,64444167,585670,chr20,utg000027l,unique
61744338,61755296,414008,424620,64444167,585670,chr20,utg000027l,unique
61777844,61784768,446268,453001,64444167,585670,chr20,utg000027l,unique
61823246,61834093,491305,501760,64444167,585670,chr20,utg000027l,unique
1612502,1638949,2153,27768,64444167,27768,chr20,utg000028l,unique
1571669,1582242,14773,25159,64444167,31214,chr20,utg000029l,repetitive
1595750,1621077,6188,30733,64444167,31214,chr20,utg000029l,unique
1572927,1590115,1974,18588,64444167,34462,chr20,utg000031l,unique
23765580,23794275,41563,13644,64444167,50114,chr20,utg000033l,unique
23794281,23808200,13534,1,64444167,50114,chr20,utg000033l,unique
29817413,29833337,18871,3365,64444167,18871,chr20,utg000035l,unique
28654751,28667534,102261,89796,64444167,203035,chr20,utg000036l,repetitive
28654751,28673108,107767,89840,64444167,203035,chr20,utg000036l,repetitive
28663566,28677379,113694,100262,64444167,203035,chr20,utg000036l,repetitive
28663637,28680797,110061,93256,64444167,203035,chr20,utg000036l,repetitive
28681200,28688521,104101,96898,64444167,203035,chr20,utg000036l,repetitive
28681200,28688521,107766,100581,64444167,203035,chr20,utg000036l,repetitive
28688956,28695634,104101,97529,64444167,203035,chr20,utg000036l,repetitive
28688956,28693470,105932,101498,64444167,203035,chr20,utg000036l,repetitive
28697859,28703802,106096,100262,64444167,203035,chr20,utg000036l,repetitive
28698799,28708158,101498,92349,64444167,203035,chr20,utg000036l,repetitive
28702592,28709590,107130,100265,64444167,203035,chr20,utg000036l,repetitive
28707722,28718475,100262,89801,64444167,203035,chr20,utg000036l,repetitive
28705224,28717082,111862,100265,64444167,203035,chr20,utg000036l,repetitive
28719162,28721978,106096,103346,64444167,203035,chr20,utg000036l,repetitive
28719162,28721978,104264,101498,64444167,203035,chr20,utg000036l,repetitive
28721367,28727188,100262,94563,64444167,203035,chr20,utg000036l,repetitive
28916210,28927785,179314,168064,64444167,203035,chr20,utg000036l,unique
28940042,28957475,155861,138906,64444167,203035,chr20,utg000036l,unique
28960060,28971269,104348,93361,64444167,203035,chr20,utg000036l,repetitive
28963882,28985348,110768,89796,64444167,203035,chr20,utg000036l,repetitive
28975617,29000324,113833,89796,64444167,203035,chr20,utg000036l,repetitive
28990593,29014546,113833,90523,64444167,203035,chr20,utg000036l,repetitive
29019581,29058828,45441,6977,64444167,203035,chr20,utg000036l,unique
25761317,25781865,4167,24332,64444167,50799,chr20,utg000039l,repetitive
25783461,25804070,26073,46159,64444167,50799,chr20,utg000039l,repetitive
26051835,26076644,46160,21927,64444167,50799,chr20,utg000039l,repetitive
26081010,26095174,18066,4200,64444167,50799,chr20,utg000039l,repetitive
25795854,25845151,3144,51168,64444167,102619,chr20,utg000040l,repetitive
25960581,26060051,99874,3144,64444167,102619,chr20,utg000040l,unique
30263938,30290555,8635,34427,64444167,107835,chr20,utg000041l,unique
30291973,30320458,35683,63195,64444167,107835,chr20,utg000041l,unique
30329457,30359889,72038,101895,64444167,107835,chr20,utg000041l,unique
25890483,25907710,16833,1,64444167,41232,chr20,utg000042l,repetitive
30178993,30195270,23470,7447,64444167,41232,chr20,utg000042l,repetitive
25910906,25932373,70021,49235,64444167,95252,chr20,utg000043l,unique
25932575,25953389,49038,28500,64444167,95252,chr20,utg000043l,unique
29594436,29615222,16236,36639,64444167,95252,chr20,utg000043l,unique
26325855,26364240,41639,79141,64444167,130305,chr20,utg000044l,unique
26443002,26452048,100737,109609,64444167,130305,chr20,utg000044l,repetitive
26452687,26461495,109613,118269,64444167,130305,chr20,utg000044l,repetitive
26445055,26457491,97421,109609,64444167,130305,chr20,utg000044l,repetitive
26460013,26472446,97416,109609,64444167,130305,chr20,utg000044l,repetitive
26466289,26475088,109614,118269,64444167,130305,chr20,utg000044l,repetitive
26479201,26487890,109613,118179,64444167,130305,chr20,utg000044l,repetitive
26472934,26487347,93428,107571,64444167,130305,chr20,utg000044l,repetitive
26472934,26483610,97423,107906,64444167,130305,chr20,utg000044l,repetitive
26488370,26490463,107571,109609,64444167,130305,chr20,utg000044l,repetitive
26490463,26498547,110326,118269,64444167,130305,chr20,utg000044l,repetitive
26483298,26495904,97247,109609,64444167,130305,chr20,utg000044l,repetitive
26486191,26498624,97422,109609,64444167,130305,chr20,utg000044l,repetitive
26499263,26508063,109613,118269,64444167,130305,chr20,utg000044l,repetitive
26497067,26509500,97418,109609,64444167,130305,chr20,utg000044l,repetitive
26531386,26542165,93418,103988,64444167,130305,chr20,utg000044l,repetitive
26537663,26546346,109613,118179,64444167,130305,chr20,utg000044l,repetitive
26531386,26543820,97413,109609,64444167,130305,chr20,utg000044l,repetitive
26602030,26606468,118269,113911,64444167,130305,chr20,utg000044l,repetitive
26599988,26608045,117625,109680,64444167,130305,chr20,utg000044l,repetitive
26639658,26642454,1,2744,64444167,3670,chr20,utg000045c,repetitive
26647777,26650574,1,2744,64444167,3670,chr20,utg000045c,repetitive
26650497,26653294,1,2744,64444167,3670,chr20,utg000045c,repetitive
26658657,26661453,1,2744,64444167,3670,chr20,utg000045c,repetitive
26668518,26671314,1,2744,64444167,3670,chr20,utg000045c,repetitive
26681946,26684742,1,2744,64444167,3670,chr20,utg000045c,repetitive
26716444,26719241,1,2744,64444167,3670,chr20,utg000045c,repetitive
26734102,26735381,1485,2744,64444167,3670,chr20,utg000045c,repetitive
26752301,26755099,1,2744,64444167,3670,chr20,utg000045c,repetitive
26772012,26774808,1,2744,64444167,3670,chr20,utg000045c,repetitive
26817561,26820357,1,2744,64444167,3670,chr20,utg000045c,repetitive
26830820,26833616,1,2744,64444167,3670,chr20,utg000045c,repetitive
26832517,26835317,1,2744,64444167,3670,chr20,utg000045c,repetitive
26842040,26844837,1,2744,64444167,3670,chr20,utg000045c,repetitive
26847819,26850615,1,2744,64444167,3670,chr20,utg000045c,repetitive
26889972,26892769,1,2744,64444167,3670,chr20,utg000045c,repetitive
26909688,26912485,1,2744,64444167,3670,chr20,utg000045c,repetitive
26912408,26915202,1,2744,64444167,3670,chr20,utg000045c,repetitive
26927706,26930503,1,2744,64444167,3670,chr20,utg000045c,repetitive
26952183,26954979,1,2744,64444167,3670,chr20,utg000045c,repetitive
26963728,26964326,2149,2744,64444167,3670,chr20,utg000045c,repetitive
26984811,26987608,1,2744,64444167,3670,chr20,utg000045c,repetitive
27003163,27004442,1485,2744,64444167,3670,chr20,utg000045c,repetitive
27056891,27059687,1,2744,64444167,3670,chr20,utg000045c,repetitive
27102965,27105761,1,2744,64444167,3670,chr20,utg000045c,repetitive
27111122,27113918,1,2744,64444167,3670,chr20,utg000045c,repetitive
27112819,27115617,1,2744,64444167,3670,chr20,utg000045c,repetitive
27136783,27139579,1,2744,64444167,3670,chr20,utg000045c,repetitive
27151739,27154535,1,2744,64444167,3670,chr20,utg000045c,repetitive
27187935,27190735,1,2744,64444167,3670,chr20,utg000045c,repetitive
27198816,27201613,1,2744,64444167,3670,chr20,utg000045c,repetitive
27225672,27228468,1,2744,64444167,3670,chr20,utg000045c,repetitive
27233834,27236631,1,2744,64444167,3670,chr20,utg000045c,repetitive
27239273,27242069,1,2744,64444167,3670,chr20,utg000045c,repetitive
27266979,27269776,1,2744,64444167,3670,chr20,utg000045c,repetitive
27313172,27315967,1,2744,64444167,3670,chr20,utg000045c,repetitive
27337817,27340612,1,2744,64444167,3670,chr20,utg000045c,repetitive
27351923,27354721,1,2744,64444167,3670,chr20,utg000045c,repetitive
27378440,27381236,1,2744,64444167,3670,chr20,utg000045c,repetitive
27386594,27389391,1,2744,64444167,3670,chr20,utg000045c,repetitive
27442678,27445474,1,2744,64444167,3670,chr20,utg000045c,repetitive
27472595,27475392,1,2744,64444167,3670,chr20,utg000045c,repetitive
27481095,27483890,1,2744,64444167,3670,chr20,utg000045c,repetitive
27525953,27528748,1,2744,64444167,3670,chr20,utg000045c,repetitive
27528671,27531467,1,2744,64444167,3670,chr20,utg000045c,repetitive
27538518,27539797,1485,2744,64444167,3670,chr20,utg000045c,repetitive
27538698,27541498,1,2744,64444167,3670,chr20,utg000045c,repetitive
27556548,27559346,1,2744,64444167,3670,chr20,utg000045c,repetitive
27573545,27576342,1,2744,64444167,3670,chr20,utg000045c,repetitive
27593933,27596731,1,2744,64444167,3670,chr20,utg000045c,repetitive
27667521,27670321,1,2744,64444167,3670,chr20,utg000045c,repetitive
27678400,27681198,1,2744,64444167,3670,chr20,utg000045c,repetitive
27710867,27713662,1,2744,64444167,3670,chr20,utg000045c,repetitive
27720549,27723348,1,2744,64444167,3670,chr20,utg000045c,repetitive
27726994,27728615,1155,2744,64444167,3670,chr20,utg000045c,repetitive
27740435,27743231,1,2744,64444167,3670,chr20,utg000045c,repetitive
27799234,27802030,1,2744,64444167,3670,chr20,utg000045c,repetitive
27827092,27828371,1485,2744,64444167,3670,chr20,utg000045c,repetitive
27828294,27831090,1,2744,64444167,3670,chr20,utg000045c,repetitive
27849540,27852340,1,2744,64444167,3670,chr20,utg000045c,repetitive
27886825,27888102,1485,2744,64444167,3670,chr20,utg000045c,repetitive
27890743,27893537,1,2744,64444167,3670,chr20,utg000045c,repetitive
27894986,27897785,1,2744,64444167,3670,chr20,utg000045c,repetitive
27900427,27903223,1,2744,64444167,3670,chr20,utg000045c,repetitive
27931185,27932462,1485,2744,64444167,3670,chr20,utg000045c,repetitive
27953117,27955915,1,2744,64444167,3670,chr20,utg000045c,repetitive
27954816,27957617,1,2744,64444167,3670,chr20,utg000045c,repetitive
27972658,27975454,1,2744,64444167,3670,chr20,utg000045c,repetitive
28031456,28034257,1,2744,64444167,3670,chr20,utg000045c,repetitive
28044373,28047169,1,2744,64444167,3670,chr20,utg000045c,repetitive
28049639,28052437,1,2744,64444167,3670,chr20,utg000045c,repetitive
28057797,28060598,1,2744,64444167,3670,chr20,utg000045c,repetitive
28061867,28063146,1485,2744,64444167,3670,chr20,utg000045c,repetitive
28070881,28073679,1,2744,64444167,3670,chr20,utg000045c,repetitive
28126113,28127393,1485,2744,64444167,3670,chr20,utg000045c,repetitive
28132588,28135384,1,2744,64444167,3670,chr20,utg000045c,repetitive
28181644,28182922,1485,2744,64444167,3670,chr20,utg000045c,repetitive
28188439,28189718,1485,2744,64444167,3670,chr20,utg000045c,repetitive
28202374,28203653,1485,2744,64444167,3670,chr20,utg000045c,repetitive
28220729,28222008,1485,2744,64444167,3670,chr20,utg000045c,repetitive
28247422,28248701,1485,2744,64444167,3670,chr20,utg000045c,repetitive
28315164,28316443,1485,2744,64444167,3670,chr20,utg000045c,repetitive
28319705,28320984,1485,2744,64444167,3670,chr20,utg000045c,repetitive
28324982,28327784,1,2744,64444167,3670,chr20,utg000045c,repetitive
28331602,28332881,1485,2744,64444167,3670,chr20,utg000045c,repetitive
28340602,28341881,1485,2744,64444167,3670,chr20,utg000045c,repetitive
28343149,28344428,1485,2744,64444167,3670,chr20,utg000045c,repetitive
28407721,28408998,1485,2744,64444167,3670,chr20,utg000045c,repetitive
28420981,28422262,1485,2744,64444167,3670,chr20,utg000045c,repetitive
28433729,28435008,1485,2744,64444167,3670,chr20,utg000045c,repetitive
28446789,28448068,1485,2744,64444167,3670,chr20,utg000045c,repetitive
28472271,28473550,1485,2744,64444167,3670,chr20,utg000045c,repetitive
28474820,28476099,1485,2744,64444167,3670,chr20,utg000045c,repetitive
29856013,29879452,22976,281,64444167,49619,chr20,utg000048l,unique
30922856,30934291,1,11090,64444167,21245,chr20,utg000049l,unique
36436841,36455269,5498,23142,64444167,68245,chr20,utg000060l,unique
46405429,46444645,19,38230,64444167,1074135,chr20,utg000061l,unique
46448542,46555351,41922,146334,64444167,1074135,chr20,utg000061l,unique
46557224,46656642,148107,244941,64444167,1074135,chr20,utg000061l,unique
46656642,46789480,245067,374399,64444167,1074135,chr20,utg000061l,unique
46789480,46825361,376251,411092,64444167,1074135,chr20,utg000061l,unique
46834852,46897092,420309,480958,64444167,1074135,chr20,utg000061l,unique
46910971,47039840,494437,620008,64444167,1074135,chr20,utg000061l,unique
47041503,47166398,621602,742917,64444167,1074135,chr20,utg000061l,unique
47185314,47204990,760983,779927,64444167,1074135,chr20,utg000061l,unique
47242045,47292331,815354,863991,64444167,1074135,chr20,utg000061l,unique
47293862,47314519,865447,885323,64444167,1074135,chr20,utg000061l,unique
47333753,47353524,903899,922962,64444167,1074135,chr20,utg000061l,unique
47363235,47383824,932308,952002,64444167,1074135,chr20,utg000061l,unique
47384919,47425249,953069,991865,64444167,1074135,chr20,utg000061l,unique
47428723,47486031,995108,1050459,64444167,1074135,chr20,utg000061l,unique
47490186,47505010,1054439,1068755,64444167,1074135,chr20,utg000061l,unique
55416881,55461706,4610,48182,64444167,55589,chr20,utg000062l,unique
60967424,60991547,4496,28107,64444167,362734,chr20,utg000063l,unique
60991551,61013210,28229,49392,64444167,362734,chr20,utg000063l,unique
61029114,61057018,64669,91925,64444167,362734,chr20,utg000063l,unique
61066687,61101536,101354,135269,64444167,362734,chr20,utg000063l,unique
61122792,61176946,155874,208485,64444167,362734,chr20,utg000063l,unique
61176947,61228114,208584,258269,64444167,362734,chr20,utg000063l,unique
61229668,61256876,259735,286094,64444167,362734,chr20,utg000063l,unique
61257187,61272993,286395,301665,64444167,362734,chr20,utg000063l,unique
62063475,62092543,99346,127275,64444167,1403641,chr20,utg000064l,unique
62105713,62119596,139930,153275,64444167,1403641,chr20,utg000064l,unique
