ref_start,ref_end,query_start,query_end,ref_length,query_length,ref,query,tag,alignment_length
36969705,36977617,22876,30568,64444167,162186,chr20,tig00000141,unique,36828253
36989219,37046915,41716,98257,64444167,162186,chr20,tig00000141,unique,36828253
37048550,37055599,99999,106952,64444167,162186,chr20,tig00000141,unique,36828253
37055694,37062222,106958,113347,64444167,162186,chr20,tig00000141,unique,36828253
37062480,37081205,113391,131749,64444167,162186,chr20,tig00000141,unique,36828253
37089469,37112713,139564,162186,64444167,162186,chr20,tig00000141,unique,36828253
31624056,31636133,1,11866,64444167,134548,chr20,tig00000145,unique,36828253
31636224,31650955,11866,26242,64444167,134548,chr20,tig00000145,unique,36828253
31656838,31689291,31749,63510,64444167,134548,chr20,tig00000145,unique,36828253
31695604,31729281,69806,102902,64444167,134548,chr20,tig00000145,unique,36828253
31729858,31743249,103239,116379,64444167,134548,chr20,tig00000145,unique,36828253
31748705,31762236,121326,134548,64444167,134548,chr20,tig00000145,unique,36828253
36722133,36822751,0,98217,64444167,207906,chr20,tig00000137,unique,36822751
35610704,35806693,44752,237473,64444167,237474,chr20,tig00000123,unique,35761941
35564885,35593954,0,28517,64444167,237474,chr20,tig00000123,unique,35593954
35594178,35610557,28736,44752,64444167,237474,chr20,tig00000123,unique,35581821
35154330,35387474,490311,719310,64444167,877445,chr20,tig00000086,unique,34897163
34674702,34889410,18843,230199,64444167,877445,chr20,tig00000086,unique,34870567
35387877,35549117,719354,877444,64444167,877445,chr20,tig00000086,unique,34829763
5025326,5040056,1,14208,64444167,716744,chr20,tig00000090,unique,34829763
5054424,5059812,28586,33863,64444167,716744,chr20,tig00000090,unique,34829763
5077574,5172516,50760,144063,64444167,716744,chr20,tig00000090,unique,34829763
5172625,5213168,144070,183982,64444167,716744,chr20,tig00000090,unique,34829763
5213777,5232047,184207,202262,64444167,716744,chr20,tig00000090,unique,34829763
5232567,5250729,202446,220456,64444167,716744,chr20,tig00000090,unique,34829763
5251101,5280756,220591,249867,64444167,716744,chr20,tig00000090,unique,34829763
5281106,5287777,250054,256649,64444167,716744,chr20,tig00000090,unique,34829763
5287764,5292150,258094,262423,64444167,716744,chr20,tig00000090,unique,34829763
5292433,5309248,262512,279000,64444167,716744,chr20,tig00000090,unique,34829763
5309515,5366969,279031,335821,64444167,716744,chr20,tig00000090,unique,34829763
5367163,5427087,335894,395010,64444167,716744,chr20,tig00000090,unique,34829763
5427512,5453307,395161,420501,64444167,716744,chr20,tig00000090,unique,34829763
5453638,5462919,420621,429795,64444167,716744,chr20,tig00000090,unique,34829763
5463558,5529803,429875,495174,64444167,716744,chr20,tig00000090,unique,34829763
5529976,5594253,495222,558692,64444167,716744,chr20,tig00000090,unique,34829763
5594590,5638192,558706,601815,64444167,716744,chr20,tig00000090,unique,34829763
5644314,5659449,607837,622624,64444167,716744,chr20,tig00000090,unique,34829763
5659539,5671518,622624,634385,64444167,716744,chr20,tig00000090,unique,34829763
5671668,5680322,634527,642952,64444167,716744,chr20,tig00000090,unique,34829763
5681126,5699602,643251,661416,64444167,716744,chr20,tig00000090,unique,34829763
5703987,5715865,665567,677213,64444167,716744,chr20,tig00000090,unique,34829763
5715957,5742313,677213,703182,64444167,716744,chr20,tig00000090,unique,34829763
5744759,5753259,708398,716744,64444167,716744,chr20,tig00000090,unique,34829763
34889543,34987003,230199,325808,64444167,877445,chr20,tig00000086,unique,34756804
35041059,35097475,378234,433792,64444167,877445,chr20,tig00000086,unique,34719241
35097646,35149144,434091,484675,64444167,877445,chr20,tig00000086,unique,34715053
34987708,35033863,326488,371399,64444167,877445,chr20,tig00000086,unique,34707375
34655136,34674194,0,18375,64444167,877445,chr20,tig00000086,unique,34674194
32973620,33065347,83775,173829,64444167,523639,chr20,tig00000099,unique,32981572
33087581,33147456,194946,253849,64444167,523639,chr20,tig00000099,unique,32952510
33147366,33195534,254205,301659,64444167,523639,chr20,tig00000099,unique,32941329
33307487,33349715,411412,452716,64444167,523639,chr20,tig00000099,unique,32938303
33248145,33290944,353365,395477,64444167,523639,chr20,tig00000099,unique,32937579
33219574,33247958,325252,353359,64444167,523639,chr20,tig00000099,unique,32922706
32936098,32969009,47135,79362,64444167,523639,chr20,tig00000099,unique,32921874
32894097,32924785,5623,35742,64444167,523639,chr20,tig00000099,unique,32919162
33350070,33371105,452716,473140,64444167,523639,chr20,tig00000099,unique,32918389
33195741,33219469,301758,325215,64444167,523639,chr20,tig00000099,unique,32917711
33384111,33402018,485253,502864,64444167,523639,chr20,tig00000099,unique,32916765
47834661,47894726,7551,66546,64444167,678059,chr20,tig00000102,unique,32916765
47894726,48011220,70161,184329,64444167,678059,chr20,tig00000102,unique,32916765
48011220,48125336,184451,296795,64444167,678059,chr20,tig00000102,unique,32916765
48125362,48391181,297079,558424,64444167,678059,chr20,tig00000102,unique,32916765
48391181,48425171,558526,591947,64444167,678059,chr20,tig00000102,unique,32916765
48425274,48450431,591947,616742,64444167,678059,chr20,tig00000102,unique,32916765
48450431,48513016,617188,678059,64444167,678059,chr20,tig00000102,unique,32916765
33065742,33086819,173829,194463,64444167,523639,chr20,tig00000099,unique,32912990
33291123,33307147,395524,411266,64444167,523639,chr20,tig00000099,unique,32911623
32924785,32934321,37831,47135,64444167,523639,chr20,tig00000099,unique,32896490
32322621,32563302,50510,286126,64444167,439479,chr20,tig00000111,unique,32512792
32583507,32710448,306347,430449,64444167,439479,chr20,tig00000111,unique,32404101
50374264,50399565,1,24592,64444167,391671,chr20,tig00000113,unique,32404101
50399769,50409221,24662,33906,64444167,391671,chr20,tig00000113,unique,32404101
50409872,50434337,34104,57954,64444167,391671,chr20,tig00000113,unique,32404101
50434540,50444689,58007,67989,64444167,391671,chr20,tig00000113,unique,32404101
50453393,50463706,75893,85973,64444167,391671,chr20,tig00000113,unique,32404101
50463793,50532670,86090,153847,64444167,391671,chr20,tig00000113,unique,32404101
50534989,50574177,155508,194079,64444167,391671,chr20,tig00000113,unique,32404101
50587517,50603190,206788,221969,64444167,391671,chr20,tig00000113,unique,32404101
50611973,50653067,230210,270161,64444167,391671,chr20,tig00000113,unique,32404101
50653224,50663914,270192,280632,64444167,391671,chr20,tig00000113,unique,32404101
50666184,50684812,283069,301264,64444167,391671,chr20,tig00000113,unique,32404101
50695298,50706332,311559,322352,64444167,391671,chr20,tig00000113,unique,32404101
50706498,50728563,322402,344137,64444167,391671,chr20,tig00000113,unique,32404101
50735729,50752667,351113,367752,64444167,391671,chr20,tig00000113,unique,32404101
50753415,50763255,368359,378039,64444167,391671,chr20,tig00000113,unique,32404101
50767744,50777585,382053,391671,64444167,391671,chr20,tig00000113,unique,32404101
47477998,47511657,1495,34636,64444167,363747,chr20,tig00000115,unique,32404101
47525859,47538303,48029,60247,64444167,363747,chr20,tig00000115,unique,32404101
47544481,47554551,65960,75759,64444167,363747,chr20,tig00000115,unique,32404101
47554540,47564007,78100,87461,64444167,363747,chr20,tig00000115,unique,32404101
47564238,47586268,87613,109366,64444167,363747,chr20,tig00000115,unique,32404101
47586996,47609372,109415,131407,64444167,363747,chr20,tig00000115,unique,32404101
47609490,47646992,131570,168499,64444167,363747,chr20,tig00000115,unique,32404101
47660167,47664895,181698,186272,64444167,363747,chr20,tig00000115,unique,32404101
47670708,47674788,192230,196217,64444167,363747,chr20,tig00000115,unique,32404101
47675114,47715154,196364,235521,64444167,363747,chr20,tig00000115,unique,32404101
47715510,47739292,235572,258873,64444167,363747,chr20,tig00000115,unique,32404101
47745441,47760042,264383,278683,64444167,363747,chr20,tig00000115,unique,32404101
47765249,47833357,283241,349708,64444167,363747,chr20,tig00000115,unique,32404101
32272456,32311436,0,38269,64444167,439479,chr20,tig00000111,unique,32311436
32562881,32578153,286315,301232,64444167,439479,chr20,tig00000111,unique,32291838
32311741,32323212,38269,49579,64444167,439479,chr20,tig00000111,unique,32284943
31767733,32176229,3,400955,64444167,480874,chr20,tig00000103,unique,32176226
32176647,32258246,400972,480873,64444167,480874,chr20,tig00000103,unique,31857274
31614672,31623777,1056,10045,64444167,10046,chr20,tig00000230,unique,31622721
37116097,37145982,7,28952,64444167,8414576,chr20,tig00000427,unique,31622721
37149814,37187220,32744,69277,64444167,8414576,chr20,tig00000427,unique,31622721
37187532,37252059,69277,132707,64444167,8414576,chr20,tig00000427,unique,31622721
37254049,37297905,134611,177665,64444167,8414576,chr20,tig00000427,unique,31622721
37298738,37411475,177979,287343,64444167,8414576,chr20,tig00000427,unique,31622721
37413233,37783681,288997,651797,64444167,8414576,chr20,tig00000427,unique,31622721
37783861,37914505,651888,779802,64444167,8414576,chr20,tig00000427,unique,31622721
37914510,38033648,780006,896774,64444167,8414576,chr20,tig00000427,unique,31622721
38035113,38072514,898172,934913,64444167,8414576,chr20,tig00000427,unique,31622721
38072678,38124589,934965,985944,64444167,8414576,chr20,tig00000427,unique,31622721
38124596,38194636,986597,1055205,64444167,8414576,chr20,tig00000427,unique,31622721
38194564,38321314,1056080,1180296,64444167,8414576,chr20,tig00000427,unique,31622721
38321314,38356453,1180405,1214659,64444167,8414576,chr20,tig00000427,unique,31622721
38356143,38461549,1215438,1318488,64444167,8414576,chr20,tig00000427,unique,31622721
38463206,38472628,1321999,1331303,64444167,8414576,chr20,tig00000427,unique,31622721
38472798,38653370,1331384,1509164,64444167,8414576,chr20,tig00000427,unique,31622721
38653370,39089369,1509636,1938154,64444167,8414576,chr20,tig00000427,unique,31622721
39089390,39130315,1938377,1978604,64444167,8414576,chr20,tig00000427,unique,31622721
39130564,39570643,1978728,2413866,64444167,8414576,chr20,tig00000427,unique,31622721
39570803,39577967,2413866,2420944,64444167,8414576,chr20,tig00000427,unique,31622721
39578167,39599346,2420980,2441876,64444167,8414576,chr20,tig00000427,unique,31622721
39600202,40105760,2442197,2942922,64444167,8414576,chr20,tig00000427,unique,31622721
40106071,40158086,2943140,2994353,64444167,8414576,chr20,tig00000427,unique,31622721
40165757,40229140,3001445,3063904,64444167,8414576,chr20,tig00000427,unique,31622721
40229685,40656097,3064122,3485310,64444167,8414576,chr20,tig00000427,unique,31622721
40656578,40741057,3485520,3568708,64444167,8414576,chr20,tig00000427,unique,31622721
40741331,41196602,3568827,4017577,64444167,8414576,chr20,tig00000427,unique,31622721
41196602,41913863,4017665,4724290,64444167,8414576,chr20,tig00000427,unique,31622721
41914141,42154357,4724338,4961692,64444167,8414576,chr20,tig00000427,unique,31622721
42156709,42363346,4963610,5167818,64444167,8414576,chr20,tig00000427,unique,31622721
42363780,42507405,5168074,5310107,64444167,8414576,chr20,tig00000427,unique,31622721
42507669,42634055,5310233,5435112,64444167,8414576,chr20,tig00000427,unique,31622721
42634163,42883771,5435112,5682081,64444167,8414576,chr20,tig00000427,unique,31622721
42883697,43068182,5682355,5864606,64444167,8414576,chr20,tig00000427,unique,31622721
43068183,43095909,5865255,5892508,64444167,8414576,chr20,tig00000427,unique,31622721
43095909,43162626,5893194,5959009,64444167,8414576,chr20,tig00000427,unique,31622721
43162811,43395972,5959009,6188439,64444167,8414576,chr20,tig00000427,unique,31622721
43397153,43443277,6188422,6233693,64444167,8414576,chr20,tig00000427,unique,31622721
43448437,43611827,6238597,6398838,64444167,8414576,chr20,tig00000427,unique,31622721
43620037,43643495,6406917,6429899,64444167,8414576,chr20,tig00000427,unique,31622721
43650099,43697013,6436117,6482078,64444167,8414576,chr20,tig00000427,unique,31622721
43697018,43705989,6482581,6491249,64444167,8414576,chr20,tig00000427,unique,31622721
43708045,43852761,6493208,6635380,64444167,8414576,chr20,tig00000427,unique,31622721
43868797,44025528,6650856,6804934,64444167,8414576,chr20,tig00000427,unique,31622721
44025528,44047488,6806661,6828249,64444167,8414576,chr20,tig00000427,unique,31622721
44047887,44133066,6828249,6911836,64444167,8414576,chr20,tig00000427,unique,31622721
44133822,44405135,6912997,7179894,64444167,8414576,chr20,tig00000427,unique,31622721
44405158,44438526,7180525,7213262,64444167,8414576,chr20,tig00000427,unique,31622721
44437759,44466504,7212623,7240919,64444167,8414576,chr20,tig00000427,unique,31622721
44466634,44643639,7240950,7414945,64444167,8414576,chr20,tig00000427,unique,31622721
44643790,44676446,7415030,7447009,64444167,8414576,chr20,tig00000427,unique,31622721
44681825,44764255,7452325,7533030,64444167,8414576,chr20,tig00000427,unique,31622721
44764259,45016580,7533168,7782013,64444167,8414576,chr20,tig00000427,unique,31622721
45016830,45171476,7782072,7934924,64444167,8414576,chr20,tig00000427,unique,31622721
45171677,45211511,7935003,7974371,64444167,8414576,chr20,tig00000427,unique,31622721
45211815,45238537,7974409,8000707,64444167,8414576,chr20,tig00000427,unique,31622721
45238537,45241399,8000795,8003638,64444167,8414576,chr20,tig00000427,unique,31622721
45241553,45304342,8003638,8065737,64444167,8414576,chr20,tig00000427,unique,31622721
45304486,45600695,8065822,8357348,64444167,8414576,chr20,tig00000427,unique,31622721
45600696,45645828,8357479,8402136,64444167,8414576,chr20,tig00000427,unique,31622721
45645828,45658335,8402352,8414576,64444167,8414576,chr20,tig00000427,unique,31622721
31238877,31583381,0,339250,64444167,367588,chr20,tig00000120,unique,31583381
31586615,31612743,342317,367587,64444167,367588,chr20,tig00000120,unique,31270426
30973081,30997650,6336,30431,64444167,30432,chr20,tig00000450,unique,30991314
30877009,30894792,0,17304,64444167,54572,chr20,tig00000151,unique,30894792
30894917,30899633,17319,21907,64444167,54572,chr20,tig00000151,unique,30882314
32740881,32748882,15656,23487,64444167,137255,chr20,tig00000154,unique,30882314
32763275,32798555,36838,71479,64444167,137255,chr20,tig00000154,unique,30882314
32799106,32807415,71543,79682,64444167,137255,chr20,tig00000154,unique,30882314
32812381,32841232,84559,112882,64444167,137255,chr20,tig00000154,unique,30882314
32841473,32854318,112932,125481,64444167,137255,chr20,tig00000154,unique,30882314
30541193,30621682,59152,138841,64444167,276185,chr20,tig00000129,unique,30562530
30707015,30761898,222064,275834,64444167,276185,chr20,tig00000129,unique,30539834
30664486,30705044,179738,220035,64444167,276185,chr20,tig00000129,unique,30525306
30642862,30660243,158879,176033,64444167,276185,chr20,tig00000129,unique,30501364
30482925,30503645,3208,22945,64444167,276185,chr20,tig00000129,unique,30500437
30522501,30541008,40850,59149,64444167,276185,chr20,tig00000129,unique,30500158
30623290,30639411,139946,155775,64444167,276185,chr20,tig00000129,unique,30499465
30509887,30521859,28788,40466,64444167,276185,chr20,tig00000129,unique,30493071
30294511,30333786,38006,76487,64444167,201929,chr20,tig00000438,unique,30295780
30334828,30353241,77469,95579,64444167,201929,chr20,tig00000438,unique,30275772
30152902,30159723,9056,15672,64444167,32720,chr20,tig00000441,unique,30275772
30160140,30176326,15806,31396,64444167,32720,chr20,tig00000441,unique,30275772
29006367,29058432,2190,53069,64444167,86412,chr20,tig00000449,unique,30275772
29744337,29761668,518,17278,64444167,93624,chr20,tig00000434,unique,29761150
29732486,29759444,17350,43103,64444167,82016,chr20,tig00000435,unique,29742094
29459130,29487598,37441,65461,64444167,65462,chr20,tig00000157,unique,29450157
26138780,26210338,47119,118029,64444167,153823,chr20,tig00000039,unique,26163219
26210338,26246403,118317,153822,64444167,153823,chr20,tig00000039,unique,26128086
26090821,26122220,0,31064,64444167,153823,chr20,tig00000039,unique,26122220
26122386,26136274,31135,44775,64444167,153823,chr20,tig00000039,unique,26105139
23745193,23794275,12409,60645,64444167,68627,chr20,tig00000136,unique,23781866
23745215,23765581,21920,41656,64444167,42796,chr20,tig00000163,unique,23743661
28614863,28635456,13922,34200,64444167,78078,chr20,tig00000164,unique,23743661
28646302,28648008,36209,34517,64444167,78078,chr20,tig00000164,unique,23743661
29387582,29401550,4961,18745,64444167,92187,chr20,tig00000168,unique,23743661
29413578,29451701,29239,66590,64444167,92187,chr20,tig00000168,unique,23743661
29452179,29475620,69239,92186,64444167,92187,chr20,tig00000168,unique,23743661
30939466,30961423,3203,24399,64444167,25738,chr20,tig00000169,unique,23743661
63949018,63970845,1,20780,64444167,144751,chr20,tig00000173,unique,23743661
63970845,63992754,20944,42233,64444167,144751,chr20,tig00000173,unique,23743661
64011753,64056530,60547,103938,64444167,144751,chr20,tig00000173,unique,23743661
64057467,64066575,104052,112818,64444167,144751,chr20,tig00000173,unique,23743661
64066857,64083659,113218,129449,64444167,144751,chr20,tig00000173,unique,23743661
64088566,64091045,134970,137421,64444167,144751,chr20,tig00000173,unique,23743661
23722443,23739507,0,16598,64444167,42796,chr20,tig00000163,unique,23739507
23798836,23802461,65102,68626,64444167,68627,chr20,tig00000136,unique,23737359
23672099,23693325,1450,22132,64444167,68627,chr20,tig00000136,unique,23691875
22539066,22882809,454163,793694,64444167,1568282,chr20,tig00000055,unique,22428646
23268019,23561048,1173683,1462535,64444167,1568282,chr20,tig00000055,unique,22387365
22205656,22471994,122625,386214,64444167,1568282,chr20,tig00000055,unique,22349369
22882809,23122666,793838,1030495,64444167,1568282,chr20,tig00000055,unique,22328828
23561160,23668488,1462535,1568281,64444167,1568282,chr20,tig00000055,unique,22205953
23155676,23268019,1062851,1173568,64444167,1568282,chr20,tig00000055,unique,22205168
23815570,23942647,6,125140,64444167,2154935,chr20,tig00000432,unique,22189311
23942647,23988497,125299,170568,64444167,2154935,chr20,tig00000432,unique,22189311
23988497,24408139,171908,586384,64444167,2154935,chr20,tig00000432,unique,22189311
24408967,24432305,586384,609425,64444167,2154935,chr20,tig00000432,unique,22189311
24431312,24530041,608807,706066,64444167,2154935,chr20,tig00000432,unique,22189311
24530026,24661582,706869,836317,64444167,2154935,chr20,tig00000432,unique,22189311
24661582,24836278,836511,1008433,64444167,2154935,chr20,tig00000432,unique,22189311
24836213,24923062,1009248,1094813,64444167,2154935,chr20,tig00000432,unique,22189311
24923780,24957093,1094813,1127560,64444167,2154935,chr20,tig00000432,unique,22189311
24957093,25067551,1127707,1236026,64444167,2154935,chr20,tig00000432,unique,22189311
25067090,25179105,1235976,1346024,64444167,2154935,chr20,tig00000432,unique,22189311
25180129,25218120,1346473,1383406,64444167,2154935,chr20,tig00000432,unique,22189311
25218985,25248028,1384633,1413066,64444167,2154935,chr20,tig00000432,unique,22189311
25260407,25290955,1425226,1455062,64444167,2154935,chr20,tig00000432,unique,22189311
25294578,25458435,1458548,1618799,64444167,2154935,chr20,tig00000432,unique,22189311
25460171,25601610,1620430,1759091,64444167,2154935,chr20,tig00000432,unique,22189311
25602781,25779054,1760686,1934302,64444167,2154935,chr20,tig00000432,unique,22189311
25961565,25970797,2047234,2038149,64444167,2154935,chr20,tig00000432,unique,22189311
25976475,26062282,2032707,1948280,64444167,2154935,chr20,tig00000432,unique,22189311
30182038,30195274,2121282,2108180,64444167,2154935,chr20,tig00000432,unique,22189311
22140444,22204058,58442,121224,64444167,1568282,chr20,tig00000055,unique,22145616
22081204,22140272,0,58357,64444167,1568282,chr20,tig00000055,unique,22140272
23122996,23155676,1030532,1062712,64444167,1568282,chr20,tig00000055,unique,22125144
22505632,22538964,421168,454162,64444167,1568282,chr20,tig00000055,unique,22117796
22471993,22505526,388022,421165,64444167,1568282,chr20,tig00000055,unique,22117504
19663397,20115309,1808426,2254032,64444167,4164877,chr20,tig00000429,unique,18306883
21389587,21721706,3516032,3843617,64444167,4164877,chr20,tig00000429,unique,18205674
18261083,18597641,426295,757923,64444167,4164877,chr20,tig00000429,unique,18171346
20828169,21120351,2961183,3249408,64444167,4164877,chr20,tig00000429,unique,18159168
21121719,21387717,3252046,3514239,64444167,4164877,chr20,tig00000429,unique,18135671
19439229,19663496,1586630,1808049,64444167,4164877,chr20,tig00000429,unique,18076866
21869552,22046541,3990066,4164874,64444167,4164877,chr20,tig00000429,unique,18056475
19189748,19382210,1341353,1531725,64444167,4164877,chr20,tig00000429,unique,18040857
21721213,21869265,3843619,3990066,64444167,4164877,chr20,tig00000429,unique,18025646
18776954,18949661,934625,1105152,64444167,4164877,chr20,tig00000429,unique,18015036
20543787,20689376,2680044,2823942,64444167,4164877,chr20,tig00000429,unique,18009332
20689736,20828169,2824067,2960487,64444167,4164877,chr20,tig00000429,unique,18004102
19048323,19189432,1202142,1341353,64444167,4164877,chr20,tig00000429,unique,17987290
17826511,17982517,0,153120,64444167,4164877,chr20,tig00000429,unique,17982517
20354625,20458868,2493942,2596237,64444167,4164877,chr20,tig00000429,unique,17964926
20458868,20543552,2596397,2679986,64444167,4164877,chr20,tig00000429,unique,17947155
18949916,19048128,1105232,1202042,64444167,4164877,chr20,tig00000429,unique,17942896
20180677,20254076,2318855,2391137,64444167,4164877,chr20,tig00000429,unique,17935221
18112051,18210660,279258,376160,64444167,4164877,chr20,tig00000429,unique,17931402
20115293,20179818,2254332,2318303,64444167,4164877,chr20,tig00000429,unique,17925486
18695626,18776728,854968,934625,64444167,4164877,chr20,tig00000429,unique,17921760
18599204,18675885,759296,834857,64444167,4164877,chr20,tig00000429,unique,17916589
20254215,20296530,2391137,2432925,64444167,4164877,chr20,tig00000429,unique,17905393
18047875,18112240,216535,279569,64444167,4164877,chr20,tig00000429,unique,17895705
17982628,18047532,153127,216535,64444167,4164877,chr20,tig00000429,unique,17894405
19397652,19438497,1545900,1586299,64444167,4164877,chr20,tig00000429,unique,17892597
20296530,20320543,2433116,2456739,64444167,4164877,chr20,tig00000429,unique,17887427
18209117,18261072,374923,426099,64444167,4164877,chr20,tig00000429,unique,17886149
20337231,20358290,2475605,2496379,64444167,4164877,chr20,tig00000429,unique,17882685
20320325,20337675,2457478,2474617,64444167,4164877,chr20,tig00000429,unique,17880197
21120501,21121721,3249408,3250618,64444167,4164877,chr20,tig00000429,unique,17872313
19382816,19396731,1531876,1545617,64444167,4164877,chr20,tig00000429,unique,17864855
18675887,18689923,835187,849047,64444167,4164877,chr20,tig00000429,unique,17854736
18689923,18695625,849224,854827,64444167,4164877,chr20,tig00000429,unique,17846401
4122870,4446660,266469,585250,64444167,1159515,chr20,tig00000062,unique,4180191
4446666,4642080,589997,783381,64444167,1159515,chr20,tig00000062,unique,4052083
3854552,4031293,0,173672,64444167,1159515,chr20,tig00000062,unique,4031293
4801890,4970586,940326,1106245,64444167,1159515,chr20,tig00000062,unique,4030260
4642221,4798719,783423,937230,64444167,1159515,chr20,tig00000062,unique,4015296
4033595,4102199,175992,243436,64444167,1159515,chr20,tig00000062,unique,3926207
4983569,5024825,1118968,1159368,64444167,1159515,chr20,tig00000062,unique,3905857
4102184,4118747,246136,262453,64444167,1159515,chr20,tig00000062,unique,3872611
3404557,3803426,600130,991412,64444167,1023187,chr20,tig00000067,unique,3203296
3233606,3404293,432078,600040,64444167,1023187,chr20,tig00000067,unique,2972215
3057385,3173538,259624,373350,64444167,1023187,chr20,tig00000067,unique,2913914
2870273,2969674,75923,173847,64444167,1023187,chr20,tig00000067,unique,2893751
2969786,3018795,173847,222167,64444167,1023187,chr20,tig00000067,unique,2844948
3807566,3836178,995455,1023186,64444167,1023187,chr20,tig00000067,unique,2840723
62000468,62050141,40170,88402,64444167,1166674,chr20,tig00000069,unique,2840723
62060364,62083523,97449,119920,64444167,1166674,chr20,tig00000069,unique,2840723
62087841,62155169,123999,189786,64444167,1166674,chr20,tig00000069,unique,2840723
62163726,62184318,198050,217759,64444167,1166674,chr20,tig00000069,unique,2840723
62191263,62204360,224522,237146,64444167,1166674,chr20,tig00000069,unique,2840723
62213056,62248255,245359,279356,64444167,1166674,chr20,tig00000069,unique,2840723
62285689,62314130,315467,343021,64444167,1166674,chr20,tig00000069,unique,2840723
62318215,62348055,350554,379301,64444167,1166674,chr20,tig00000069,unique,2840723
62373557,62382347,404563,412995,64444167,1166674,chr20,tig00000069,unique,2840723
62382216,62414523,413812,445241,64444167,1166674,chr20,tig00000069,unique,2840723
62417560,62422683,448108,453052,64444167,1166674,chr20,tig00000069,unique,2840723
62422683,62446874,453191,476739,64444167,1166674,chr20,tig00000069,unique,2840723
62467391,62504419,496388,532228,64444167,1166674,chr20,tig00000069,unique,2840723
62544462,62655344,572385,680469,64444167,1166674,chr20,tig00000069,unique,2840723
62673788,62680015,697161,703149,64444167,1166674,chr20,tig00000069,unique,2840723
62699528,62755971,722124,777117,64444167,1166674,chr20,tig00000069,unique,2840723
62755055,62818994,776618,838970,64444167,1166674,chr20,tig00000069,unique,2840723
62832657,62871653,852487,890377,64444167,1166674,chr20,tig00000069,unique,2840723
62881721,62961335,900558,978140,64444167,1166674,chr20,tig00000069,unique,2840723
62972194,62986702,988469,1002655,64444167,1166674,chr20,tig00000069,unique,2840723
62995376,63023525,1010995,1038404,64444167,1166674,chr20,tig00000069,unique,2840723
63031353,63049330,1047079,1064520,64444167,1166674,chr20,tig00000069,unique,2840723
63049330,63068769,1065116,1083835,64444167,1166674,chr20,tig00000069,unique,2840723
63068769,63093346,1084545,1108612,64444167,1166674,chr20,tig00000069,unique,2840723
63094246,63101779,1108614,1115925,64444167,1166674,chr20,tig00000069,unique,2840723
63103281,63134667,1118234,1148954,64444167,1166674,chr20,tig00000069,unique,2840723
63135753,63153218,1149610,1166674,64444167,1166674,chr20,tig00000069,unique,2840723
35814842,35892370,1,76215,64444167,887318,chr20,tig00000074,unique,2840723
35894282,35922616,77914,105829,64444167,887318,chr20,tig00000074,unique,2840723
35922779,35931505,105865,114361,64444167,887318,chr20,tig00000074,unique,2840723
35931621,36006051,114379,187485,64444167,887318,chr20,tig00000074,unique,2840723
36006299,36040782,187533,221254,64444167,887318,chr20,tig00000074,unique,2840723
36041112,36051322,221272,231326,64444167,887318,chr20,tig00000074,unique,2840723
36053081,36064664,232894,244318,64444167,887318,chr20,tig00000074,unique,2840723
36064812,36065506,244337,245008,64444167,887318,chr20,tig00000074,unique,2840723
36066014,36138580,245415,316325,64444167,887318,chr20,tig00000074,unique,2840723
36140511,36232756,318418,408911,64444167,887318,chr20,tig00000074,unique,2840723
36232905,36252346,408953,428093,64444167,887318,chr20,tig00000074,unique,2840723
36252690,36304350,428196,478899,64444167,887318,chr20,tig00000074,unique,2840723
36305622,36314370,479761,488228,64444167,887318,chr20,tig00000074,unique,2840723
36314720,36343020,490022,517739,64444167,887318,chr20,tig00000074,unique,2840723
36343334,36348451,517890,522891,64444167,887318,chr20,tig00000074,unique,2840723
36348669,36364004,522979,538051,64444167,887318,chr20,tig00000074,unique,2840723
36371930,36393819,545713,567181,64444167,887318,chr20,tig00000074,unique,2840723
36396322,36434921,570937,608809,64444167,887318,chr20,tig00000074,unique,2840723
36436051,36448698,609824,622255,64444167,887318,chr20,tig00000074,unique,2840723
36449353,36481785,622341,654009,64444167,887318,chr20,tig00000074,unique,2840723
36482052,36495014,654020,666733,64444167,887318,chr20,tig00000074,unique,2840723
36495252,36508978,666734,680144,64444167,887318,chr20,tig00000074,unique,2840723
36508978,36544857,680543,715492,64444167,887318,chr20,tig00000074,unique,2840723
36552813,36564853,722417,734153,64444167,887318,chr20,tig00000074,unique,2840723
36566764,36599519,735904,767773,64444167,887318,chr20,tig00000074,unique,2840723
36602495,36642190,770547,809466,64444167,887318,chr20,tig00000074,unique,2840723
36642128,36658923,809866,826339,64444167,887318,chr20,tig00000074,unique,2840723
36659096,36690667,826341,857142,64444167,887318,chr20,tig00000074,unique,2840723
36691321,36695435,857387,861429,64444167,887318,chr20,tig00000074,unique,2840723
36711017,36721993,876574,887318,64444167,887318,chr20,tig00000074,unique,2840723
2825764,2866087,32332,71892,64444167,1023187,chr20,tig00000067,unique,2833755
3197106,3222758,396511,421580,64444167,1023187,chr20,tig00000067,unique,2826247
3019542,3046931,222857,249607,64444167,1023187,chr20,tig00000067,unique,2824074
2789341,2821357,0,31184,64444167,1023187,chr20,tig00000067,unique,2821357
3177516,3195843,377280,395254,64444167,1023187,chr20,tig00000067,unique,2818563
1574705,1613624,0,38240,64444167,38241,chr20,tig00000065,unique,1613624
55859571,55864517,1490492,1495351,64444167,1568282,chr20,tig00000055,repetitive,54374025
